adm4_pcode,adm4_en,adm3_pcode,adm3_en,adm2_pcode,adm2_en,adm1_pcode,adm1_en,brgy_total_area,uuid,date,freq,pct_area_flood_hazard_100yr_low,pct_area_flood_hazard_100yr_med,pct_area_flood_hazard_100yr_high,pct_area_flood_hazard_25yr_low,pct_area_flood_hazard_25yr_med,pct_area_flood_hazard_25yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_flood_hazard_5yr_high,pct_area_landslide_hazard_low,pct_area_landslide_hazard_med,pct_area_landslide_hazard_high
PH104305045,Consolacion,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.506,PNHZD0002B9,1/1/2015,S,0.8482,5.77,92.8972,0.9959,16.9621,81.1002,22.7501,18.1273,19.7109,0,0,0
PH104305050,Indahag,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,18.8479,PNHZD0002BA,1/1/2015,S,4.8063,3.4308,4.1841,1.8362,1.766,2.4281,1.5298,1.2006,1.6106,7.543,30.2623,9.7266
PH104305028,Barangay 34 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0302,PNHZD0002BB,1/1/2015,S,23.8732,73.8058,0,48.8586,30.9154,0,6.2391,0.032,0,0,0,0
PH104305015,Barangay 19 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0249,PNHZD0002BC,1/1/2015,S,28.5008,0,0,24.1528,0,0,10.1729,0,0,0,0,0
PH104305080,Barangay 36 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0571,PNHZD0002BD,1/1/2015,S,3.5608,89.9596,4.5536,9.2186,87.0767,0.1763,34.4962,39.656,0,0,0,0
PH104305019,Barangay 23 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0807,PNHZD0002BE,1/1/2015,S,24.5649,22.8827,13.5026,14.3421,7.4843,12.2438,8.047,1.1561,0,0,0,0
PH104305049,Gusa,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,4.5641,PNHZD0002BF,1/1/2015,S,12.3676,12.8386,2.7576,11.252,10.5261,1.6493,9.7324,5.303,0.4477,6.3557,21.5986,2.383
PH104305008,Barangay 12 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0242,PNHZD0002C0,1/1/2015,S,53.5606,10.4682,0,47.1909,1.6991,0,19.8283,0.0314,0,0,0,0
PH104305027,Barangay 33 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0574,PNHZD0002C1,1/1/2015,S,19.7359,79.2196,0,69.1317,10.0899,0,1.8179,0,0,0,0,0
PH104305030,Barangay 39 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0234,PNHZD0002C2,1/1/2015,S,75.2848,14.4866,0,18.9216,0,0,1.6331,0,0,0,0,0
PH104305021,Barangay 26 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0931,PNHZD0002C3,1/1/2015,S,3.2217,34.0034,58.1571,4.2404,62.3144,23.5652,29.963,30.7031,0,0,0,0
PH104305018,Barangay 22 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.1783,PNHZD0002C4,1/1/2015,S,6.1035,49.3237,43.4683,13.9941,60.443,16.0567,24.3468,29.5532,0,0,0,0
PH104305044,Carmen,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,7.8835,PNHZD0002C5,1/1/2015,S,9.5665,12.9474,10.0906,6.9931,9.5888,6.5889,7.9728,3.7072,3.2988,4.4857,10.4001,0.7865
PH104305013,Barangay 17 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0955,PNHZD0002C6,1/1/2015,S,0.8342,3.7972,95.1448,1.0797,3.5619,94.9052,20.5291,23.277,41.0615,0.2095,0,0
PH104305037,Bayabas,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,1.9973,PNHZD0002C7,1/1/2015,S,27.8947,40.7281,0.2553,29.2341,30.9955,0.005,17.7047,11.7144,0,0,0,0
PH104305033,Barangay 6 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0378,PNHZD0002C8,1/1/2015,S,3.5229,19.4052,57.3605,8.5165,11.0348,56.0391,1.1388,9.2924,40.0253,0.2643,0,0
PH104305012,Barangay 16 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0248,PNHZD0002C9,1/1/2015,S,14.8351,0,0,11.5651,0,0,3.7457,0,0,0,0,0
PH104305003,Bulua,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,6.5878,PNHZD0002CA,1/1/2015,S,8.4929,26.8973,23.3405,9.354,26.6878,20.7288,10.7382,26.0268,15.664,1.4824,2.1158,0.0506
PH104305064,Puntod,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,1.3999,PNHZD0002CB,1/1/2015,S,19.6815,50.0051,17.8321,29.5249,31.4931,15.45,16.3659,10.829,6.7859,0,0,0
PH104305062,Pigsag-an,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,26.0178,PNHZD0002CC,1/1/2015,S,0.2926,2.6982,5.3842,0,0,0,0,0,0,9.4906,65.7408,18.2251
PH104305057,Mambuaya,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,6.8276,PNHZD0002CD,1/1/2015,S,3.4765,5.4842,14.553,0,0,0,0,0,0,4.9227,37.5281,4.6289
PH104305067,Tablon,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,22.0802,PNHZD0002CE,1/1/2015,S,5.8746,8.721,7.6735,4.6804,2.74,0.3959,3.2486,1.1311,0.1272,7.3579,33.7456,23.7221
PH104305036,Barangay 5 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.0264,PNHZD0002CF,1/1/2015,S,33.744,8.9385,0,28.9828,0,0,8.5187,0,0,0,0,0
PH104305010,Barangay 14 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.045,PNHZD0002D0,1/1/2015,S,10.9744,0,0,8.2124,0,0,2.9974,0,0,0,0,0
PH104305007,Barangay 11 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.033,PNHZD0002D1,1/1/2015,S,10.3883,0,0,6.9891,0,0,3.2283,0,0,0,0,0
PH104305058,Nazareth,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.697,PNHZD0002D2,1/1/2015,S,3.7953,64.8336,28.2536,39.5003,18.1676,24.0206,13.7785,5.5681,14.8833,0.0593,0.0513,0
PH104305063,Puerto,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,9.1225,PNHZD0002D3,1/1/2015,S,6.035,6.0005,5.0706,0,0,0,0,0,0,3.4227,14.0208,17.147
PH104305009,Barangay 13 (Pob.),PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,0.1013,PNHZD0002D4,1/1/2015,S,0.5491,4.9035,82.6511,0.3947,10.657,76.6016,7.1546,2.8922,48.7284,0,0,0
PH104305038,Bayanga,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,25.1595,PNHZD0002D5,1/1/2015,S,0.8841,3.4143,6.7408,0,0,0,0,0,0,10.0293,58.2212,2.5579
PH104305052,Kauswagan,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,4.9273,PNHZD0002D6,1/1/2015,S,27.4288,32.6587,13.2807,28.2456,28.7998,8.4241,17.7109,2.2145,5.9614,0.0388,0,0
PH104305056,Macasandig,PH104305000,Cagayan de Oro City,PH104300000,Misamis Oriental,PH100000000,Region X,6.2076,PNHZD0002D7,1/1/2015,S,4.3554,5.3092,36.4262,5.2518,2.9864,35.2687,5.5148,8.9883,19.3254,6.8089,20.7695,0.1045
PH015518016,Lomboy,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.0216,PNHZD0002D8,1/1/2015,S,44.2794,2.7342,6.6372,22.4712,3.4425,3.4657,5.8785,3.6803,0.0489,0,0,0
PH015518031,Tapuac,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.044,PNHZD0002D9,1/1/2015,S,34.9475,15.1128,0,37.5167,3.152,0,15.2683,0.384,0,0,0,0
PH015518022,Pantal,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,3.2625,PNHZD0002DA,1/1/2015,S,36.7851,6.9711,1.6007,29.9044,3.3568,0.3949,11.754,0.8782,0.0148,0,0,0
PH015518024,Barangay I (T. Bugallon),PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.1814,PNHZD0002DB,1/1/2015,S,21.3501,14.7694,5.8612,19.3966,15.7682,2.4921,15.9385,6.7078,0.1745,0,0,0
PH015518025,Pogo Chico,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.4304,PNHZD0002DC,1/1/2015,S,27.4855,5.7184,1.3379,23.231,3.4475,1.3187,14.6503,1.902,0,0,0,0
PH015518004,Barangay IV (Zamora),PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.1034,PNHZD0002DD,1/1/2015,S,26.2473,1.4504,0,21.2487,0.8703,0,12.4757,0.2901,0,0,0,0
PH015518023,Poblacion Oeste,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.6012,PNHZD0002DE,1/1/2015,S,34.0985,10.3666,0,30.8127,3.5205,0,11.6404,0.5656,0,0,0,0
PH015518010,Calmay,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.2052,PNHZD0002DF,1/1/2015,S,45.3682,2.3676,2.598,33.7635,1.9561,1.0071,10.7636,1.1066,0,0,0,0
PH015518003,Barangay II (Nueva),PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.1133,PNHZD0002E0,1/1/2015,S,24.8781,2.1513,3.1206,19.8032,2.2116,2.1549,12.4764,2.411,0,0,0,0
PH015518012,Caranglaan,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.1139,PNHZD0002E1,1/1/2015,S,27.9466,18.046,0.009,26.8305,11.1402,0,20.7044,1.7693,0,0,0,0
PH015518009,Bonuan Gueset,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,4.9603,PNHZD0002E2,1/1/2015,S,24.9806,6.2346,0.0867,20.9029,2.8527,0.006,10.641,1.2657,0,0,0,0
PH015518026,Pogo Grande,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.306,PNHZD0002E3,1/1/2015,S,27.6696,15.1769,1.7109,24.4087,12.1992,0.8884,19.1247,4.2946,0,0,0,0
PH015518032,Tebeng,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.7862,PNHZD0002E4,1/1/2015,S,26.9222,16.7652,0.3666,25.5114,6.6363,0,17.8934,0.5251,0,0,0,0
PH015518007,Bonuan Binloc,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,3.843,PNHZD0002E5,1/1/2015,S,15.3907,22.8754,8.1678,14.3514,21.6863,5.5294,14.5057,16.3395,3.1328,0,0,0
PH015518011,Carael,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,2.0531,PNHZD0002E6,1/1/2015,S,43.6343,3.2001,0,30.9121,2.148,0,12.5743,0.1753,0,0,0,0
PH015518028,Salapingao,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.6883,PNHZD0002E7,1/1/2015,S,42.8983,2.7062,4.0402,23.226,2.334,2.4485,5.4856,1.8456,0.6611,0,0,0
PH015518006,Bolosan,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.1854,PNHZD0002E8,1/1/2015,S,10.214,53.2762,6.9058,26.195,21.1069,0.0253,21.8492,0.9117,0,0,0,0
PH015518030,Tambac,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.5296,PNHZD0002E9,1/1/2015,S,40.0426,20.1161,0.0458,27.5711,3.4083,0,14.5016,0.5181,0,0,0,0
PH015518020,Mangin,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.2702,PNHZD0002EA,1/1/2015,S,6.5604,51.1241,33.6724,34.034,21.8763,0.0087,21.8225,1.6713,0,0,0,0
PH015518019,Mamalingling,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.9676,PNHZD0002EB,1/1/2015,S,52.996,12.2665,0,38.1071,0.4253,0,7.657,0,0,0,0,0
PH015518027,Pugaro Suit,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.1397,PNHZD0002EC,1/1/2015,S,32.0176,2.1145,2.0423,21.9679,1.9652,1.1464,5.4588,1.4035,0.2781,0,0,0
PH015518008,Bonuan Boquig,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,5.2041,PNHZD0002ED,1/1/2015,S,34.2727,11.0295,0.0135,32.8068,4.062,0.0115,16.6932,1.1016,0.0019,0,0,0
PH015518029,Salisay,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.9571,PNHZD0002EE,1/1/2015,S,5.1613,41.4274,49.8826,9.9159,69.881,2.454,28.7099,22.8427,0,0,0,0
PH015518014,Lasip Chico,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.2617,PNHZD0002EF,1/1/2015,S,26.1936,9.1519,7.3079,22.0916,11.6526,0.5356,15.5535,3.8609,0,0,0,0
PH015518013,Herrero,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.2376,PNHZD0002F0,1/1/2015,S,24.5486,7.1797,7.8898,22.7003,7.4612,5.1308,20.2521,4.7644,0,0,0,0
PH015518015,Lasip Grande,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.3925,PNHZD0002F1,1/1/2015,S,19.1267,15.4909,0.3102,19.6243,10.5371,0,17.9177,2.2078,0,0,0,0
PH015518002,Bacayao Sur,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.5833,PNHZD0002F2,1/1/2015,S,19.9937,16.0826,3.5261,17.7763,15.3648,0.0512,19.331,3.7207,0,0,0,0
PH015518021,Mayombo,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.2889,PNHZD0002F3,1/1/2015,S,36.4014,15.7701,0.2327,31.7583,10.2294,0,18.4648,0.7836,0,0,0,0
PH015518001,Bacayao Norte,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,0.6558,PNHZD0002F4,1/1/2015,S,32.662,12.836,2.4657,31.099,4.8375,2.4291,19.5807,2.4879,0.0152,0,0,0
PH015518018,Malued,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,1.138,PNHZD0002F5,1/1/2015,S,23.3057,19.4616,0.1328,20.8079,12.6834,0,17.6318,2.4908,0,0,0,0
PH015518017,Lucao,PH015518000,Dagupan City,PH015500000,Pangasinan,PH010000000,Region I,3.7194,PNHZD0002F6,1/1/2015,S,29.4206,16.3604,0.2709,25.0076,8.2211,0.0027,16.2973,2.0002,0,0,0,0
PH034919017,Imelda Valley,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,6.3369,PNHZD0002F7,1/1/2015,S,5.6681,5.1598,3.7902,5.5313,4.4982,2.8504,4.4548,3.9187,1.5657,7.9187,10.7429,4.386
PH034919010,Malate (Pob.),PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,2.7096,PNHZD0002F8,1/1/2015,S,4.6558,10.8453,30.3478,4.849,7.2688,27.6581,3.8977,8.1385,24.0407,0.5994,0.5301,0.3349
PH034919016,Doña Josefa,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,13.0375,PNHZD0002F9,1/1/2015,S,5.3561,5.893,9.5668,5.2416,5.2934,7.7306,4.612,4.2079,5.1901,5.0268,6.7883,12.0921
PH034919021,Popolon Pagas,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,5.6441,PNHZD0002FA,1/1/2015,S,2.6983,16.6506,79.3347,6.2532,23.5219,65.5815,12.1256,28.5912,34.771,0.2435,0.0866,0.0659
PH034919006,Manacnac,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,3.1326,PNHZD0002FB,1/1/2015,S,6.3973,22.0041,26.5494,8.2442,21.1099,21.3033,8.4209,19.8092,11.3753,0.351,0.2185,0.0116
PH034919014,Caballero,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,10.0619,PNHZD0002FC,1/1/2015,S,8.9288,9.9266,5.9697,8.2313,8.5832,4.1655,7.2687,6.0119,2.2826,1.8831,0.9929,0.0866
PH034919018,Langka,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,13.7074,PNHZD0002FD,1/1/2015,S,3.545,3.4019,9.3286,3.3329,3.3449,8.2108,3.1804,3.0186,6.3245,7.2131,21.0848,48.2281
PH034919003,Bo. Militar (Fort Magsaysay),PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,23.9489,PNHZD0002FE,1/1/2015,S,6.5635,7.0281,8.6639,5.773,6.4211,6.9439,5.204,5.5209,4.3059,5.7726,8.1166,7.2695
PH034919004,Ganaderia,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,0.4452,PNHZD0002FF,1/1/2015,S,5.8744,13.0975,37.0517,5.0881,14.696,31.5399,5.5819,20.0842,16.1359,0.383,0.2641,0
PH034919015,Caimito,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,0.8784,PNHZD000300,1/1/2015,S,4.6239,1.959,18.8709,4.2707,2.1009,17.4387,3.2094,2.0064,15.0822,2.3741,3.5481,1.4836
PH034919001,Aulo,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,10.2282,PNHZD000301,1/1/2015,S,5.7336,8.8021,14.2382,5.9341,8.8589,10.6282,5.4197,7.8325,6.4267,0.9416,0.6621,0.0671
PH034919011,Sapang Buho,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,1.9044,PNHZD000302,1/1/2015,S,3.4369,4.9799,37.644,3.5786,4.46,34.383,2.7566,4.5842,29.8599,1.3695,0.1954,0
PH034919013,Atate,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,6.1463,PNHZD000303,1/1/2015,S,8.7538,8.5081,5.5558,7.5668,8.0843,4.5643,6.606,6.4346,2.796,3.5945,3.3128,1.7246
PH034919020,Santolan,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,3.4839,PNHZD000304,1/1/2015,S,6.4125,11.1801,18.7204,6.239,11.1108,15.2562,6.5486,12.7538,6.789,0.1081,0.0346,0
PH034919007,Mapait,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,6.4961,PNHZD000305,1/1/2015,S,5.8105,5.3753,15.1589,5.1513,8.1269,11.023,4.5015,11.1186,4.8133,6.1886,9.1162,14.1919
PH034919005,Maligaya,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,8.4924,PNHZD000306,1/1/2015,S,5.235,5.7042,11.1261,5.3388,5.6537,8.2368,4.7675,4.9012,5.5815,6.3624,8.7554,5.5133
PH034919022,Bagong Buhay,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,3.9056,PNHZD000307,1/1/2015,S,4.853,3.9947,6.7804,4.1497,4.0448,5.4042,3.2182,4.1664,3.3707,9.9254,20.0558,15.926
PH034919012,Singalat,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,5.7928,PNHZD000308,1/1/2015,S,3.9767,6.1241,45.7297,4.3175,7.5867,41.0653,4.9241,8.9502,29.2134,1.3426,1.0151,0.0887
PH034919008,Marcos Village,PH034919000,Palayan City,PH034900000,Nueva Ecija,PH030000000,Region III,4.9021,PNHZD000309,1/1/2015,S,3.0408,3.974,48.0292,3.3343,5.1123,43.8065,3.8342,8.1333,33.1144,0.5834,0.2913,0.0831
PH097332062,Barangay Zone II (Pob.),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.1521,PNHZD00030A,1/1/2015,S,9.1517,1.6441,0,6.849,1.5126,0,3.9735,0.7234,0,0,0,0
PH097332028,Dulian (Upper Pasonanca),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,9.1151,PNHZD00030B,1/1/2015,S,1.9303,1.9374,1.422,1.2503,1.1474,1.1001,1.1486,0.996,0.8075,14.2812,50.391,15.1834
PH097332067,Recodo,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.7317,PNHZD00030C,1/1/2015,S,8.1344,6.6623,0,0,0,0,0,0,0,0,0,0
PH097332095,Tumalutab,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.9609,PNHZD00030D,1/1/2015,S,0.281,0.281,0,0,0,0,0,0,0,3.7969,0.695,0
PH097332060,Patalon,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,16.0204,PNHZD00030E,1/1/2015,S,7.8825,6.9058,3.8858,0,0,0,0,0,0,4.8025,26.9257,15.4735
PH097332034,Lamisahan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,13.722,PNHZD00030F,1/1/2015,S,6.0895,4.9023,4.9064,5.0715,4.2562,3.0901,4.1474,3.0087,1.5852,13.178,42.505,11.6677
PH097332902,Unclaimed Area under Jurisdiction of Zamboanga City,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,59.6061,PNHZD000310,1/1/2015,S,3.1321,2.3736,3.0463,0,0,0,0,0,0,14.2023,38.7215,22.3894
PH097332027,Dulian (Upper Bunguiao),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,35.3671,PNHZD000311,1/1/2015,S,2.8854,2.3276,2.4553,0,0,0,0,0,0,14.6363,39.7029,9.4422
PH097332056,Pangapuyan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.1883,PNHZD000312,1/1/2015,S,4.0747,0.1593,0,0,0,0,0,0,0,0,0,0
PH097332044,Lumbangan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.8957,PNHZD000313,1/1/2015,S,3.9697,5.3984,2.7748,4.0903,4.6315,2.2105,4.0584,3.3137,1.3993,10.6129,24.882,9.2895
PH097332020,Campo Islam,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.3046,PNHZD000314,1/1/2015,S,27.4717,8.9837,0.048,20.9141,3.0235,0.0393,9.6773,1.0851,0.0381,0.0262,0,0
PH097332093,Tulungatung,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.7107,PNHZD000315,1/1/2015,S,7.6741,6.056,7.2556,0,0,0,0,0,0,7.4908,19.8731,1.5057
PH097332047,Malagutay,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,4.0673,PNHZD000316,1/1/2015,S,5.2745,6.5127,2.0607,1.9165,3.3817,0.4622,2.5256,1.9174,0.2655,12.8202,22.429,0.2115
PH097332051,Manicahan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,8.8756,PNHZD000317,1/1/2015,S,24.3155,25.2134,5.9365,22.4972,20.0219,4.6738,16.786,13.1067,3.3165,0.3841,0.0441,0
PH097332061,Barangay Zone I (Pob.),PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.1809,PNHZD000318,1/1/2015,S,31.997,5.2237,0.0219,27.1559,2.1714,0.0219,16.9346,0.6369,0,0,0,0
PH097332090,Tigtabon,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,1.7881,PNHZD000319,1/1/2015,S,5.4609,0.0056,0,0,0,0,0,0,0,0.008,0,0
PH097332901,Pasonanca Natural Park under Jurisdiction of Zamboanga City,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,141.3155,PNHZD00031A,1/1/2015,S,2.8413,1.8762,2.7549,1.6155,0.9046,1.7036,1.2806,0.7191,1.2562,14.9121,45.9951,12.7753
PH097332080,Sinunoc,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,8.7233,PNHZD00031B,1/1/2015,S,4.8784,7.1668,6.8561,0,0,0,0,0,0,8.7591,32.2597,9.1062
PH097332038,Lapakan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,11.2316,PNHZD00031C,1/1/2015,S,5.0218,4.392,3.9123,4.1743,3.7078,2.5757,3.5644,2.9038,1.3156,14.0531,41.0828,8.1953
PH097332100,Licomo,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,66.194,PNHZD00031D,1/1/2015,S,4.6499,7.1031,5.5089,3.7758,4.7747,3.2769,2.9019,2.4687,2.2469,12.8693,36.7353,14.7309
PH097332092,Tugbungan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,3.1236,PNHZD00031E,1/1/2015,S,19.528,37.105,4.4687,22.4426,29.6089,2.3986,17.901,21.6269,1.2057,0,0,0
PH097332097,Vitali,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,112.9383,PNHZD00031F,1/1/2015,S,3.3185,5.7129,9.7426,1.7454,6.6329,4.4892,2.696,4.7753,2.494,11.4739,35.0897,19.1944
PH097332096,Tumitus,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,12.7632,PNHZD000320,1/1/2015,S,8.8206,8.0408,2.3855,8.4909,6.7056,1.5188,7.5227,4.5269,0.5175,4.1582,4.7144,0.0891
PH097332023,Culianan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,6.5941,PNHZD000321,1/1/2015,S,17.9641,15.9961,2.8713,11.4393,7.3351,1.5244,4.8935,3.5173,0.9026,2.2873,1.1869,0
PH097332010,Boalan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,8.0571,PNHZD000322,1/1/2015,S,6.9695,31.5394,5.2325,10.422,27.79,2.2373,13.5697,12.9513,0.9732,4.0249,1.5505,0
PH097332070,San Jose Cawa-cawa,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,0.4467,PNHZD000323,1/1/2015,S,28.4497,7.7012,0,24.1685,4.8134,0,15.2589,1.6789,0,0,0,0
PH097332098,Capisan,PH097332000,Zamboanga City,PH097300000,Zamboanga del Sur,PH090000000,Region IX,6.3114,PNHZD000324,1/1/2015,S,2.8639,1.904,1.6888,0.94,0.7744,0.4017,0.7962,0.6093,0.2694,11.4527,47.2537,22.7396
